Latitude (N),Longitude (E),Occator DTM (LAMO) (256 ppd)
19.853515625,241.255859375,6944.0
19.853515625,241.259765625,6943.0
19.853515625,241.263671875,6943.0
19.853515625,241.267578125,6942.0
19.853515625,241.271484375,6942.0
19.853515625,241.275390625,6942.0
19.853515625,241.279296875,6942.0
19.853515625,241.283203125,6943.0
19.853515625,241.287109375,6944.0
19.853515625,241.291015625,6945.0
19.853515625,241.294921875,6946.0
19.853515625,241.29882812499997,6947.0
19.853515624999996,241.302734375,6948.0
19.853515625,241.306640625,6948.0
19.853515625,241.310546875,6949.0
19.853515625,241.314453125,6950.0
19.853515625,241.31835937499997,6952.0
19.853515625,241.322265625,6953.0
19.853515625,241.326171875,6955.0
19.853515625,241.33007812499997,6957.0
19.853515625,241.333984375,6959.0
19.853515625,241.337890625,6960.0
19.853515625,241.341796875,6962.0
19.853515625,241.345703125,6963.0
19.853515625,241.34960937499997,6964.0
19.853515625,241.353515625,6965.0
19.853515625,241.357421875,6966.0
19.853515625,241.361328125,6967.0
19.853515625,241.365234375,6967.0
19.853515625,241.36914062499994,6968.0
19.853515625,241.373046875,6970.0
19.853515625,241.376953125,6971.0
19.853515625,241.380859375,6971.0
19.853515625,241.384765625,6972.0
19.853515625,241.388671875,6973.0
19.853515625,241.392578125,6974.0
19.853515624999996,241.396484375,6974.0
19.853515625,241.40039062499997,6975.0
19.853515625,241.404296875,6976.0
19.853515625,241.408203125,6977.0
19.853515625,241.412109375,6978.0
19.853515625,241.416015625,6979.0
19.853515624999996,241.419921875,6979.0
19.853515625,241.423828125,6980.0
19.853515625,241.427734375,6980.0
19.853515624999996,241.43164062499997,6981.0
19.853515625,241.435546875,6981.0
19.853515625,241.439453125,6981.0
19.853515625,241.443359375,6982.0
19.853515625,241.447265625,6982.0
19.853515625,241.45117187499997,6982.0
19.853515625,241.455078125,6982.0
19.853515625,241.458984375,6982.0
19.853515625,241.46289062499997,6982.0
19.853515625,241.466796875,6981.0
19.853515625,241.470703125,6981.0
19.853515625,241.474609375,6980.0
19.849609375,241.193359375,6945.0
19.849609375,241.19726562499997,6945.0
19.849609374999996,241.201171875,6945.0
19.849609375,241.20507812499997,6946.0
19.849609375,241.20898437499997,6947.0
19.849609375,241.212890625,6948.0
19.849609375,241.21679687499994,6949.0
19.849609374999996,241.220703125,6949.0
19.849609375,241.224609375,6950.0
19.849609375,241.22851562499997,6950.0
19.849609375,241.232421875,6950.0
19.849609375,241.236328125,6949.0
19.849609375,241.24023437499997,6949.0
19.849609374999996,241.244140625,6948.0
19.849609375,241.24804687499994,6947.0
19.849609375,241.251953125,6947.0
19.849609374999996,241.255859375,6946.0
19.849609374999996,241.259765625,6945.0
19.849609375,241.263671875,6944.0
19.849609375,241.267578125,6943.0
19.849609375,241.271484375,6943.0
19.849609375,241.275390625,6943.0
19.849609375,241.279296875,6943.0
19.849609375,241.283203125,6944.0
19.849609375,241.287109375,6945.0
19.849609375,241.291015625,6946.0
19.849609374999996,241.294921875,6947.0
19.849609375,241.29882812499997,6948.0
19.849609374999996,241.302734375,6949.0
19.849609375,241.306640625,6950.0
19.849609375,241.310546875,6951.0
19.849609375,241.314453125,6952.0
19.849609375,241.31835937499997,6953.0
19.849609375,241.322265625,6955.0
19.849609375,241.326171875,6957.0
19.849609375,241.33007812499997,6958.0
19.849609375,241.333984375,6960.0
19.849609375,241.337890625,6962.0
19.849609375,241.341796875,6963.0
19.849609374999996,241.345703125,6964.0
19.849609375,241.34960937499997,6965.0
19.849609375,241.353515625,6966.0
19.849609375,241.357421875,6967.0
19.849609375,241.36132812499997,6968.0
19.849609375,241.365234375,6969.0
19.849609375,241.36914062499994,6970.0
19.849609375,241.373046875,6971.0
19.849609375,241.376953125,6972.0
19.849609374999996,241.380859375,6973.0
19.849609375,241.384765625,6974.0
19.849609375,241.38867187500003,6975.0
19.849609375,241.392578125,6975.0
19.849609375,241.39648437499997,6976.0
19.849609374999996,241.40039062499997,6977.0
19.849609374999996,241.404296875,6978.0
19.849609375,241.408203125,6979.0
19.849609375,241.412109375,6980.0
19.849609375,241.416015625,6980.0
19.849609375,241.419921875,6981.0
19.849609375,241.423828125,6982.0
19.849609375,241.427734375,6982.0
19.849609375,241.43164062499997,6983.0
19.849609375,241.435546875,6983.0
19.849609375,241.439453125,6983.0
19.849609375,241.443359375,6984.0
19.849609375,241.447265625,6984.0
19.849609375,241.45117187499997,6984.0
19.849609375,241.455078125,6984.0
19.849609374999996,241.458984375,6984.0
19.849609375,241.46289062499997,6984.0
19.849609375,241.466796875,6983.0
19.849609375,241.470703125,6982.0
19.849609374999996,241.474609375,6982.0
19.845703125,241.193359375,6946.0
19.845703125,241.19726562499997,6946.0
19.845703125,241.201171875,6946.0
19.845703124999996,241.20507812499997,6947.0
19.845703125,241.20898437499997,6948.0
19.845703125,241.212890625,6949.0
19.845703125,241.21679687499994,6950.0
19.845703125,241.220703125,6951.0
19.845703125,241.224609375,6951.0
19.845703125,241.22851562499997,6951.0
19.845703125,241.232421875,6951.0
19.845703125,241.236328125,6951.0
19.845703125,241.24023437499997,6950.0
19.845703124999996,241.244140625,6950.0
19.845703125,241.24804687499994,6949.0
19.845703125,241.251953125,6948.0
19.845703125,241.255859375,6947.0
19.845703125,241.259765625,6946.0
19.845703125,241.263671875,6946.0
19.845703125,241.267578125,6945.0
19.845703125,241.271484375,6944.0
19.845703125,241.275390625,6944.0
19.845703125,241.279296875,6945.0
19.845703125,241.283203125,6945.0
19.845703125,241.287109375,6946.0
19.845703125,241.291015625,6947.0
19.845703125,241.294921875,6948.0
19.845703125,241.29882812499997,6949.0
19.845703125,241.302734375,6950.0
19.845703125,241.306640625,6951.0
19.845703125,241.310546875,6952.0
19.845703125,241.314453125,6953.0
19.845703125,241.31835937499997,6955.0
19.845703125,241.322265625,6956.0
19.845703125,241.326171875,6958.0
19.845703125,241.33007812499997,6960.0
19.845703125,241.333984375,6962.0
19.845703125,241.337890625,6963.0
19.845703125,241.341796875,6964.0
19.845703125,241.345703125,6966.0
19.845703125,241.34960937499997,6967.0
19.845703125,241.353515625,6968.0
19.845703125,241.357421875,6969.0
19.845703125,241.36132812499997,6970.0
19.845703125,241.365234375,6971.0
19.845703125,241.36914062499994,6972.0
19.845703125,241.373046875,6973.0
19.845703125,241.376953125,6974.0
19.845703125,241.380859375,6975.0
19.845703125,241.384765625,6976.0
19.845703125,241.388671875,6976.0
19.845703125,241.392578125,6977.0
19.845703125,241.39648437499997,6977.0
19.845703125,241.40039062499997,6978.0
19.845703125,241.404296875,6979.0
19.845703125,241.408203125,6980.0
19.845703125,241.412109375,6981.0
19.845703125,241.416015625,6982.0
19.845703125,241.41992187499997,6983.0
19.845703125,241.423828125,6984.0
19.845703125,241.427734375,6984.0
19.845703125,241.43164062499997,6985.0
19.845703125,241.435546875,6985.0
19.845703125,241.439453125,6985.0
19.845703125,241.443359375,6986.0
19.845703125,241.447265625,6986.0
19.845703125,241.45117187499997,6986.0
19.845703125,241.455078125,6986.0
19.845703125,241.458984375,6986.0
19.845703124999996,241.46289062499997,6986.0
19.845703125,241.466796875,6985.0
19.845703125,241.470703125,6984.0
19.845703125,241.474609375,6983.0
19.841796875,241.193359375,6948.0
19.841796875,241.19726562499997,6948.0
19.841796874999996,241.201171875,6948.0
19.841796875,241.205078125,6948.0
19.841796875,241.20898437499997,6949.0
19.841796875,241.212890625,6950.0
19.841796875,241.21679687499994,6951.0
19.841796874999996,241.220703125,6952.0
19.841796875,241.224609375,6952.0
19.841796875,241.228515625,6952.0
19.841796875,241.232421875,6952.0
19.841796875,241.236328125,6952.0
19.841796875,241.24023437499997,6952.0
19.841796874999996,241.244140625,6951.0
19.841796875,241.24804687499994,6950.0
19.841796875,241.251953125,6950.0
19.841796875,241.255859375,6949.0
19.841796875,241.259765625,6948.0
19.841796875,241.263671875,6947.0
19.841796875,241.267578125,6946.0
19.841796875,241.271484375,6946.0
19.841796875,241.275390625,6946.0
19.841796874999996,241.279296875,6946.0
19.841796875,241.283203125,6947.0
19.841796875,241.287109375,6947.0
19.841796875,241.291015625,6949.0
19.841796875,241.294921875,6950.0
19.841796875,241.29882812499997,6951.0
19.841796875,241.302734375,6952.0
19.841796875,241.306640625,6953.0
19.841796875,241.310546875,6954.0
19.841796875,241.314453125,6955.0
19.841796875,241.31835937499997,6956.0
19.841796875,241.322265625,6958.0
19.841796875,241.326171875,6960.0
19.841796875,241.33007812499997,6962.0
19.841796875,241.333984375,6963.0
19.841796875,241.337890625,6965.0
19.841796874999996,241.341796875,6966.0
19.841796875,241.345703125,6967.0
19.841796875,241.349609375,6968.0
19.841796875,241.353515625,6969.0
19.841796875,241.357421875,6970.0
19.841796875,241.36132812499997,6971.0
19.841796875,241.365234375,6972.0
19.841796875,241.36914062499994,6973.0
19.841796875,241.373046875,6975.0
19.841796875,241.376953125,6976.0
19.841796875,241.380859375,6976.0
19.841796875,241.384765625,6977.0
19.841796875,241.388671875,6978.0
19.841796875,241.392578125,6978.0
19.841796874999996,241.396484375,6979.0
19.841796875,241.40039062499997,6980.0
19.841796875,241.404296875,6980.0
19.841796875,241.408203125,6982.0
19.841796875,241.412109375,6983.0
19.841796875,241.416015625,6984.0
19.841796875,241.41992187499997,6985.0
19.841796875,241.423828125,6985.0
19.841796875,241.427734375,6986.0
19.841796875,241.43164062499997,6986.0
19.841796875,241.435546875,6987.0
19.841796875,241.439453125,6987.0
19.841796875,241.443359375,6987.0
19.841796875,241.447265625,6988.0
19.841796875,241.45117187499997,6988.0
19.841796875,241.455078125,6988.0
19.841796875,241.458984375,6988.0
19.841796874999996,241.46289062499997,6987.0
19.841796875,241.466796875,6986.0
19.841796875,241.470703125,6985.0
19.841796874999996,241.474609375,6984.0
19.837890625,241.193359375,6950.0
19.837890625,241.19726562499997,6950.0
19.837890624999996,241.201171875,6950.0
19.837890625,241.20507812499997,6950.0
19.837890625,241.20898437499997,6951.0
19.837890624999996,241.212890625,6952.0
19.837890625,241.21679687499994,6952.0
19.837890624999996,241.220703125,6953.0
19.837890625,241.224609375,6953.0
19.837890624999996,241.22851562499997,6954.0
19.837890624999996,241.232421875,6954.0
19.837890625,241.236328125,6953.0
19.837890624999996,241.24023437499997,6953.0
19.837890624999996,241.244140625,6952.0
19.837890624999996,241.24804687499994,6952.0
19.837890625,241.251953125,6951.0
19.837890625,241.255859375,6950.0
19.837890624999996,241.259765625,6950.0
19.837890625,241.263671875,6949.0
19.837890624999996,241.267578125,6948.0
19.837890624999996,241.271484375,6947.0
19.837890625,241.275390625,6947.0
19.837890624999996,241.279296875,6947.0
19.837890625,241.283203125,6948.0
19.837890624999996,241.287109375,6949.0
19.837890625,241.291015625,6950.0
19.837890624999996,241.294921875,6951.0
19.837890625,241.29882812499997,6952.0
19.837890624999996,241.302734375,6953.0
19.837890625,241.306640625,6954.0
19.837890625,241.310546875,6955.0
19.837890625,241.314453125,6957.0
19.837890625,241.31835937499997,6958.0
19.837890625,241.322265625,6960.0
19.837890625,241.326171875,6962.0
19.837890624999996,241.33007812499997,6964.0
19.837890625,241.333984375,6965.0
19.837890625,241.337890625,6967.0
19.837890625,241.341796875,6968.0
19.837890624999996,241.345703125,6969.0
19.837890624999996,241.34960937499997,6970.0
19.837890624999996,241.353515625,6971.0
19.837890624999996,241.357421875,6972.0
19.837890625,241.36132812499997,6973.0
19.837890625,241.365234375,6974.0
19.837890625,241.36914062499994,6975.0
19.837890624999996,241.373046875,6976.0
19.837890624999996,241.376953125,6977.0
19.837890625,241.380859375,6978.0
19.837890625,241.384765625,6979.0
19.837890625,241.388671875,6979.0
19.837890625,241.392578125,6979.0
19.837890624999996,241.39648437499997,6980.0
19.837890624999996,241.40039062499997,6981.0
19.837890624999996,241.404296875,6982.0
19.837890625,241.408203125,6983.0
19.837890624999996,241.412109375,6984.0
19.837890624999996,241.416015625,6985.0
19.837890625,241.41992187499997,6986.0
19.837890625,241.423828125,6987.0
19.837890625,241.427734375,6987.0
19.837890624999996,241.43164062499997,6988.0
19.837890624999996,241.435546875,6988.0
19.837890624999996,241.439453125,6989.0
19.837890625,241.443359375,6989.0
19.837890624999996,241.447265625,6989.0
19.837890624999996,241.451171875,6989.0
19.837890624999996,241.455078125,6989.0
19.837890624999996,241.458984375,6989.0
19.837890624999996,241.46289062499997,6988.0
19.837890624999996,241.466796875,6988.0
19.837890625,241.470703125,6987.0
19.837890624999996,241.474609375,6986.0
19.833984375,241.193359375,6953.0
19.833984375,241.19726562499997,6952.0
19.833984375,241.201171875,6952.0
19.833984375,241.20507812499997,6952.0
19.833984375,241.20898437499997,6953.0
19.833984375,241.212890625,6954.0
19.833984375,241.21679687499994,6954.0
19.833984375,241.220703125,6955.0
19.833984375,241.224609375,6955.0
19.833984375,241.22851562499997,6955.0
19.833984375,241.232421875,6955.0
19.833984375,241.236328125,6955.0
19.833984375,241.24023437499997,6954.0
19.833984374999996,241.244140625,6954.0
19.833984375,241.24804687499994,6953.0
19.833984375,241.251953125,6952.0
19.833984375,241.255859375,6952.0
19.833984375,241.259765625,6951.0
19.833984375,241.263671875,6950.0
19.833984375,241.267578125,6949.0
19.833984375,241.271484375,6949.0
19.833984375,241.275390625,6949.0
19.833984375,241.279296875,6949.0
19.833984375,241.283203125,6950.0
19.833984375,241.287109375,6950.0
19.833984375,241.291015625,6952.0
19.833984375,241.294921875,6953.0
19.833984375,241.29882812499997,6954.0
19.833984375,241.302734375,6955.0
19.833984375,241.306640625,6956.0
19.833984375,241.310546875,6957.0
19.833984375,241.314453125,6958.0
19.833984375,241.31835937499997,6960.0
19.833984375,241.322265625,6962.0
19.833984375,241.326171875,6964.0
19.833984375,241.33007812499997,6966.0
19.833984375,241.333984375,6967.0
19.833984375,241.337890625,6969.0
19.833984375,241.341796875,6970.0
19.833984375,241.345703125,6971.0
19.833984375,241.349609375,6972.0
19.833984375,241.353515625,6972.0
19.833984375,241.357421875,6973.0
19.833984375,241.36132812499997,6974.0
19.833984375,241.365234375,6976.0
19.833984374999996,241.36914062499994,6977.0
19.833984375,241.373046875,6978.0
19.833984375,241.376953125,6979.0
19.833984375,241.380859375,6980.0
19.833984375,241.384765625,6980.0
19.833984375,241.38867187500003,6980.0
19.833984375,241.392578125,6981.0
19.833984375,241.39648437499997,6981.0
19.833984374999996,241.40039062499997,6982.0
19.833984375,241.404296875,6983.0
19.833984375,241.408203125,6984.0
19.833984375,241.412109375,6985.0
19.833984375,241.416015625,6986.0
19.833984375,241.41992187499997,6987.0
19.833984375,241.423828125,6988.0
19.833984375,241.427734375,6989.0
19.833984375,241.43164062499997,6989.0
19.833984375,241.435546875,6990.0
19.833984375,241.439453125,6990.0
19.833984375,241.443359375,6990.0
19.833984374999996,241.447265625,6990.0
19.833984375,241.451171875,6991.0
19.833984375,241.455078125,6991.0
19.833984375,241.458984375,6990.0
19.833984375,241.46289062499997,6990.0
19.833984375,241.466796875,6989.0
19.833984375,241.470703125,6988.0
19.833984375,241.474609375,6987.0
19.830078125,241.193359375,6955.0
19.830078125,241.19726562499997,6955.0
19.830078125,241.201171875,6954.0
19.830078125,241.20507812499997,6954.0
19.830078125,241.20898437499997,6955.0
19.830078125,241.212890625,6956.0
19.830078125,241.21679687499994,6956.0
19.830078125,241.220703125,6956.0
19.830078125,241.224609375,6957.0
19.830078125,241.22851562499997,6957.0
19.830078125,241.232421875,6956.0
19.830078125,241.236328125,6956.0
19.830078125,241.24023437499997,6956.0
19.830078125,241.244140625,6955.0
19.830078125,241.24804687499994,6954.0
19.830078125,241.251953125,6954.0
19.830078125,241.255859375,6953.0
19.830078125,241.259765625,6952.0
19.830078125,241.263671875,6952.0
19.830078125,241.267578125,6951.0
19.830078125,241.271484375,6950.0
19.830078125,241.275390625,6950.0
19.830078125,241.279296875,6951.0
19.830078125,241.283203125,6951.0
19.830078125,241.287109375,6952.0
19.830078125,241.291015625,6953.0
19.830078125,241.294921875,6955.0
19.830078125,241.29882812499997,6956.0
19.830078125,241.302734375,6957.0
19.830078125,241.306640625,6958.0
19.830078125,241.310546875,6959.0
19.830078125,241.314453125,6961.0
19.830078125,241.31835937499997,6962.0
19.830078125,241.322265625,6964.0
19.830078125,241.326171875,6966.0
19.830078125,241.33007812499997,6968.0
19.830078125,241.333984375,6970.0
19.830078125,241.337890625,6971.0
19.830078125,241.341796875,6972.0
19.830078125,241.345703125,6973.0
19.830078125,241.349609375,6973.0
19.830078125,241.353515625,6974.0
19.830078125,241.357421875,6975.0
19.830078125,241.36132812499997,6976.0
19.830078125,241.365234375,6977.0
19.830078125,241.36914062499994,6979.0
19.830078125,241.373046875,6980.0
19.830078125,241.376953125,6981.0
19.830078125,241.380859375,6981.0
19.830078125,241.384765625,6981.0
19.830078125,241.388671875,6982.0
19.830078125,241.392578125,6982.0
19.830078125,241.396484375,6982.0
19.830078125,241.40039062499997,6983.0
19.830078125,241.404296875,6983.0
19.830078125,241.408203125,6984.0
19.830078125,241.412109375,6986.0
19.830078125,241.416015625,6987.0
19.830078125,241.41992187499997,6988.0
19.830078125,241.423828125,6989.0
19.830078125,241.427734375,6990.0
19.830078125,241.43164062499997,6990.0
19.830078125,241.435546875,6991.0
19.830078125,241.439453125,6991.0
19.830078125,241.443359375,6992.0
19.830078125,241.447265625,6992.0
19.830078125,241.451171875,6992.0
19.830078125,241.455078125,6992.0
19.830078125,241.458984375,6991.0
19.830078125,241.46289062499997,6991.0
19.830078125,241.466796875,6990.0
19.830078125,241.470703125,6989.0
19.830078125,241.474609375,6988.0
19.826171874999996,241.193359375,6958.0
19.826171875,241.19726562499997,6957.0
19.826171875,241.201171875,6957.0
19.826171875,241.205078125,6957.0
19.826171875,241.20898437499997,6957.0
19.826171874999996,241.212890625,6958.0
19.826171875,241.21679687499994,6958.0
19.826171874999996,241.220703125,6958.0
19.826171875,241.224609375,6958.0
19.826171875,241.22851562499997,6958.0
19.826171875,241.232421875,6958.0
19.826171875,241.236328125,6957.0
19.826171875,241.24023437499997,6957.0
19.826171874999996,241.244140625,6956.0
19.826171875,241.24804687499994,6955.0
19.826171875,241.251953125,6955.0
19.826171875,241.255859375,6954.0
19.826171875,241.259765625,6954.0
19.826171875,241.263671875,6953.0
19.826171875,241.267578125,6952.0
19.826171875,241.271484375,6952.0
19.826171875,241.275390625,6952.0
19.826171875,241.279296875,6952.0
19.826171875,241.283203125,6953.0
19.826171874999996,241.287109375,6954.0
19.826171875,241.291015625,6955.0
19.826171874999996,241.294921875,6957.0
19.826171875,241.298828125,6958.0
19.826171875,241.302734375,6959.0
19.826171875,241.306640625,6960.0
19.826171875,241.310546875,6961.0
19.826171874999996,241.314453125,6963.0
19.826171875,241.31835937499997,6964.0
19.826171875,241.322265625,6966.0
19.826171875,241.326171875,6968.0
19.826171875,241.33007812499997,6970.0
19.826171875,241.333984375,6972.0
19.826171874999996,241.337890625,6973.0
19.826171874999996,241.341796875,6974.0
19.826171874999996,241.345703125,6975.0
19.826171875,241.349609375,6975.0
19.826171875,241.353515625,6976.0
19.826171874999996,241.357421875,6977.0
19.826171875,241.36132812499997,6978.0
19.826171875,241.365234375,6979.0
19.826171875,241.36914062499994,6980.0
19.826171875,241.373046875,6981.0
19.826171875,241.376953125,6982.0
19.826171875,241.380859375,6983.0
19.826171875,241.384765625,6983.0
19.826171874999996,241.38867187500003,6983.0
19.826171875,241.392578125,6983.0
19.826171874999996,241.396484375,6983.0
19.826171874999996,241.40039062499997,6984.0
19.826171875,241.404296875,6984.0
19.826171875,241.408203125,6985.0
19.826171874999996,241.412109375,6986.0
19.826171875,241.416015625,6987.0
19.826171875,241.419921875,6989.0
19.826171875,241.423828125,6990.0
19.826171875,241.427734375,6990.0
19.826171875,241.43164062499997,6991.0
19.826171875,241.435546875,6992.0
19.826171875,241.439453125,6992.0
19.826171875,241.443359375,6993.0
19.826171874999996,241.447265625,6993.0
19.826171875,241.451171875,6993.0
19.826171875,241.455078125,6993.0
19.826171875,241.458984375,6992.0
19.826171875,241.46289062499997,6992.0
19.826171874999996,241.466796875,6991.0
19.826171875,241.470703125,6990.0
19.826171875,241.474609375,6989.0
19.822265624999996,241.193359375,6961.0
19.822265624999996,241.19726562499997,6960.0
19.822265624999996,241.201171875,6960.0
19.822265624999996,241.205078125,6960.0
19.822265624999996,241.20898437499997,6960.0
19.822265625,241.212890625,6960.0
19.822265625,241.21679687499994,6961.0
19.822265624999996,241.220703125,6961.0
19.822265625,241.224609375,6960.0
19.822265624999996,241.22851562499997,6960.0
19.822265625,241.232421875,6960.0
19.822265625,241.236328125,6959.0
19.822265625,241.24023437499997,6958.0
19.822265624999996,241.244140625,6957.0
19.822265624999996,241.248046875,6957.0
19.822265625,241.251953125,6956.0
19.822265624999996,241.255859375,6955.0
19.822265624999996,241.259765625,6955.0
19.822265625,241.263671875,6954.0
19.822265624999996,241.267578125,6954.0
19.822265625,241.271484375,6954.0
19.822265625,241.275390625,6954.0
19.822265625,241.279296875,6955.0
19.822265625,241.283203125,6955.0
19.822265624999996,241.287109375,6956.0
19.822265625,241.291015625,6957.0
19.822265625,241.294921875,6959.0
19.822265625,241.29882812499997,6960.0
19.822265624999996,241.302734375,6961.0
19.822265625,241.306640625,6962.0
19.822265625,241.310546875,6963.0
19.822265624999996,241.314453125,6964.0
19.822265625,241.31835937499997,6966.0
19.822265624999996,241.322265625,6968.0
19.822265624999996,241.326171875,6970.0
19.822265625,241.33007812499997,6972.0
19.822265625,241.333984375,6974.0
19.822265625,241.337890625,6975.0
19.822265625,241.341796875,6976.0
19.822265624999996,241.345703125,6977.0
19.822265624999996,241.349609375,6977.0
19.822265624999996,241.353515625,6978.0
19.822265624999996,241.357421875,6979.0
19.822265625,241.36132812499997,6980.0
19.822265625,241.365234375,6981.0
19.822265625,241.36914062499994,6982.0
19.822265625,241.373046875,6983.0
19.822265624999996,241.376953125,6984.0
19.822265625,241.380859375,6985.0
19.822265625,241.384765625,6985.0
19.822265624999996,241.388671875,6985.0
19.822265625,241.392578125,6984.0
19.822265625,241.39648437499997,6984.0
19.822265624999996,241.400390625,6985.0
19.822265624999996,241.404296875,6985.0
19.822265624999996,241.408203125,6986.0
19.822265624999996,241.412109375,6987.0
19.822265624999996,241.416015625,6988.0
19.822265624999996,241.419921875,6989.0
19.822265625,241.423828125,6990.0
19.822265625,241.427734375,6991.0
19.822265624999996,241.43164062499997,6992.0
19.822265625,241.435546875,6993.0
19.822265624999996,241.439453125,6993.0
19.822265625,241.443359375,6994.0
19.822265624999996,241.447265625,6994.0
19.822265624999996,241.451171875,6994.0
19.822265625,241.455078125,6994.0
19.822265624999996,241.458984375,6994.0
19.822265624999996,241.46289062499997,6993.0
19.822265625,241.466796875,6992.0
19.822265624999996,241.470703125,6991.0
19.822265624999996,241.474609375,6990.0
19.818359374999996,241.193359375,6963.0
19.818359375,241.19726562499997,6963.0
19.818359374999996,241.201171875,6963.0
19.818359375,241.20507812499997,6963.0
19.818359375,241.20898437499997,6963.0
19.818359375,241.212890625,6963.0
19.818359375,241.21679687499994,6963.0
19.818359374999996,241.220703125,6963.0
19.818359375,241.224609375,6963.0
19.818359374999996,241.22851562499997,6962.0
19.818359375,241.232421875,6962.0
19.818359375,241.236328125,6961.0
19.818359374999996,241.24023437499997,6960.0
19.818359374999996,241.244140625,6959.0
19.818359374999996,241.24804687499994,6958.0
19.818359375,241.251953125,6958.0
19.818359375,241.255859375,6957.0
19.818359375,241.259765625,6957.0
19.818359374999996,241.263671875,6956.0
19.818359375,241.26757812499997,6956.0
19.818359375,241.271484375,6956.0
19.818359375,241.275390625,6956.0
19.818359374999996,241.279296875,6957.0
19.818359375,241.283203125,6958.0
19.818359375,241.287109375,6959.0
19.818359375,241.291015625,6960.0
19.818359375,241.294921875,6961.0
19.818359375,241.29882812499997,6962.0
19.818359374999996,241.302734375,6963.0
19.818359375,241.306640625,6964.0
19.818359375,241.310546875,6965.0
19.818359375,241.314453125,6966.0
19.818359374999996,241.31835937499997,6968.0
19.818359375,241.322265625,6970.0
19.818359375,241.326171875,6972.0
19.818359375,241.33007812499997,6974.0
19.818359374999996,241.333984375,6975.0
19.818359375,241.337890625,6977.0
19.818359374999996,241.341796875,6978.0
19.818359374999996,241.345703125,6979.0
19.818359375,241.34960937499997,6979.0
19.818359375,241.353515625,6980.0
19.818359375,241.357421875,6981.0
19.818359375,241.36132812499997,6982.0
19.818359374999996,241.365234375,6983.0
19.818359374999996,241.36914062499994,6984.0
19.818359375,241.373046875,6985.0
19.818359375,241.376953125,6986.0
19.818359375,241.380859375,6986.0
19.818359374999996,241.384765625,6987.0
19.818359374999996,241.388671875,6986.0
19.818359375,241.392578125,6986.0
19.818359374999996,241.39648437499997,6986.0
19.818359375,241.40039062499997,6986.0
19.818359375,241.404296875,6986.0
19.818359375,241.408203125,6987.0
19.818359374999996,241.412109375,6988.0
19.818359375,241.416015625,6989.0
19.818359375,241.419921875,6990.0
19.818359375,241.423828125,6991.0
19.818359375,241.427734375,6992.0
19.818359374999996,241.43164062499997,6993.0
19.818359375,241.435546875,6994.0
19.818359374999996,241.439453125,6995.0
19.818359374999996,241.443359375,6995.0
19.818359374999996,241.447265625,6995.0
19.818359375,241.45117187499997,6995.0
19.818359375,241.455078125,6995.0
19.818359374999996,241.458984375,6995.0
19.818359374999996,241.46289062499997,6994.0
19.818359374999996,241.466796875,6994.0
19.818359374999996,241.470703125,6993.0
19.818359374999996,241.474609375,6992.0
19.814453125,241.193359375,6967.0
19.814453125,241.19726562499997,6966.0
19.814453125000004,241.201171875,6966.0
19.814453125,241.205078125,6966.0
19.814453125000004,241.20898437499997,6966.0
19.814453125000004,241.212890625,6967.0
19.814453125000004,241.21679687499994,6967.0
19.814453125,241.220703125,6966.0
19.814453125000004,241.224609375,6966.0
19.814453125,241.22851562499997,6965.0
19.814453125,241.232421875,6964.0
19.814453125000004,241.236328125,6963.0
19.814453125,241.24023437499997,6962.0
19.814453125,241.244140625,6961.0
19.814453125,241.24804687499994,6960.0
19.814453125000004,241.251953125,6959.0
19.814453125000004,241.255859375,6959.0
19.814453125,241.259765625,6958.0
19.814453125,241.263671875,6958.0
19.814453125,241.267578125,6958.0
19.814453125,241.271484375,6958.0
19.814453125000004,241.275390625,6959.0
19.814453125,241.279296875,6959.0
19.814453125000004,241.283203125,6960.0
19.814453125,241.287109375,6961.0
19.814453125000004,241.291015625,6962.0
19.814453125,241.294921875,6963.0
19.814453125000004,241.29882812499997,6964.0
19.814453125,241.302734375,6965.0
19.814453125,241.306640625,6965.0
19.814453125,241.310546875,6967.0
19.814453125000004,241.314453125,6968.0
19.814453125000004,241.31835937499997,6970.0
19.814453125000004,241.322265625,6972.0
19.814453125,241.326171875,6974.0
19.814453125000004,241.33007812499997,6975.0
19.814453125,241.333984375,6977.0
19.814453125,241.337890625,6978.0
19.814453125,241.341796875,6980.0
19.814453125,241.345703125,6980.0
19.814453125,241.349609375,6981.0
19.814453125,241.353515625,6982.0
19.814453125,241.357421875,6983.0
19.814453125000004,241.36132812499997,6984.0
19.814453125000004,241.365234375,6985.0
19.814453125000004,241.36914062499994,6986.0
19.814453125000004,241.373046875,6987.0
19.814453125,241.376953125,6988.0
19.814453125,241.380859375,6988.0
19.814453125,241.384765625,6988.0
19.814453125000004,241.388671875,6988.0
19.814453125000004,241.392578125,6988.0
19.814453125,241.39648437499997,6988.0
19.814453125000004,241.40039062499997,6988.0
19.814453125000004,241.404296875,6988.0
19.814453125000004,241.408203125,6988.0
19.814453125,241.412109375,6989.0
19.814453125000004,241.416015625,6990.0
19.814453125,241.419921875,6991.0
19.814453125000004,241.423828125,6992.0
19.814453125000004,241.427734375,6993.0
19.814453125,241.43164062499997,6994.0
19.814453125,241.435546875,6995.0
19.814453125,241.439453125,6996.0
19.814453125000004,241.443359375,6996.0
