4.453124999999994,7.765625,null
4.453124999999994,7.796875,null
4.421874999999994,7.703125,null
4.421874999999994,7.734375000000057,null
4.421874999999993,7.765625,null
4.421874999999993,7.796875,null
4.421874999999994,7.828124999999943,98.22000122070312
4.390624999999993,7.640625000000057,null
4.390624999999993,7.671875,null
4.390624999999994,7.703125,null
4.390624999999994,7.734375000000057,null
4.390624999999994,7.765625,null
4.390624999999994,7.796875,null
4.390624999999994,7.828124999999943,98.05999755859375
4.359374999999995,7.578125,null
4.359374999999994,7.609374999999943,null
4.359374999999994,7.640625000000057,null
4.359374999999994,7.671875,null
4.359374999999995,7.703125,null
4.359374999999994,7.734375000000057,null
4.359374999999995,7.765625,null
4.359374999999994,7.796875,null
4.359374999999995,7.828124999999943,97.45999908447266
4.359374999999994,7.859375000000057,98.19999694824219
4.328124999999994,7.515625000000057,null
4.328124999999994,7.546875,null
4.328124999999995,7.578125,null
4.328124999999994,7.609374999999943,null
4.328124999999994,7.640624999999943,null
4.328124999999995,7.671875,null
4.328124999999994,7.703125,null
4.328124999999995,7.734375000000057,null
4.328124999999994,7.765625,null
4.328124999999994,7.796875,null
4.328124999999995,7.828124999999943,97.72000122070312
4.328124999999995,7.859375000000057,97.29999542236328
4.296874999999993,7.453125,98.5
4.296874999999993,7.484374999999943,98.57999420166016
4.296874999999993,7.515625000000057,null
4.296874999999993,7.546875,null
4.296874999999993,7.578125,null
4.296874999999993,7.609374999999943,null
4.296874999999993,7.640624999999943,null
4.296874999999993,7.671875,null
4.296874999999993,7.703125,null
4.296874999999993,7.734375000000057,null
4.296874999999993,7.765625,null
4.296874999999993,7.796875,null
4.296874999999993,7.828124999999943,97.36000061035156
4.296874999999993,7.859375000000057,97.0
4.296874999999993,7.890625,98.25999450683594
4.265624999999993,7.390625,97.9000015258789
4.265624999999993,7.421874999999943,98.0199966430664
4.265624999999993,7.453125,98.05999755859375
4.265624999999993,7.484374999999943,98.86000061035156
4.265624999999993,7.515625000000057,null
4.265624999999993,7.546875,null
4.265624999999993,7.578125,null
4.265624999999993,7.609374999999943,null
4.265624999999993,7.640624999999943,null
4.265624999999993,7.671875,null
4.265624999999993,7.703125,null
4.265624999999993,7.734375000000057,null
4.265624999999993,7.765625,null
4.265624999999993,7.796875,null
4.265624999999993,7.828124999999943,97.22000122070312
4.265624999999993,7.859375000000057,97.5199966430664
4.265624999999993,7.890625,98.63999938964844
4.234374999999994,7.328125,null
4.234374999999994,7.359375,null
4.234374999999994,7.390625,97.68000030517578
4.234374999999994,7.421874999999943,98.36000061035156
4.234374999999994,7.453125,97.81999969482422
4.234374999999994,7.484374999999943,99.73999786376953
4.234374999999994,7.515625000000057,null
4.234374999999994,7.546875,null
4.234374999999994,7.578125,null
4.234374999999994,7.609374999999943,null
4.234374999999994,7.640624999999943,null
4.234374999999994,7.671875,null
4.234374999999994,7.703125,null
4.234374999999994,7.734375000000057,null
4.234374999999994,7.765625,null
4.234374999999994,7.796875,null
4.234374999999994,7.828124999999943,97.05999755859375
4.234374999999994,7.859375000000057,97.36000061035156
4.234374999999994,7.890625,97.91999816894531
4.234374999999994,7.921875,null
4.203124999999994,7.265625,null
4.203124999999994,7.296875,null
4.203124999999995,7.328125,null
4.203124999999994,7.359374999999943,null
4.203124999999995,7.390625,98.72000122070312
4.203124999999995,7.421874999999943,99.72000122070312
4.203124999999995,7.453125,98.63999938964844
4.203124999999995,7.484374999999943,100.5
4.203124999999994,7.515625000000057,null
4.203124999999995,7.546875,null
4.203124999999995,7.578125,null
4.203124999999995,7.609374999999943,null
4.203124999999994,7.640624999999943,null
4.203124999999994,7.671875,null
4.203124999999995,7.703125,null
4.203124999999995,7.734375000000057,null
4.203124999999995,7.765625,null
4.203124999999995,7.796875,null
4.203124999999995,7.828124999999943,97.95999908447266
4.203124999999994,7.859375000000057,98.23999786376953
4.203124999999994,7.890625,97.75999450683594
4.203124999999994,7.921875,null
4.171874999999995,7.203125000000057,null
4.171874999999995,7.234375000000057,null
4.171874999999995,7.265625,null
4.171874999999995,7.296875,null
4.171874999999995,7.328125,null
4.171874999999995,7.359375,null
4.171874999999995,7.390625,99.45999908447266
4.171874999999995,7.421874999999943,98.5
4.171874999999995,7.453125,98.69999694824219
4.171874999999995,7.484374999999943,98.93999481201172
4.171874999999995,7.515625000000057,null
4.171874999999995,7.546875,null
4.171874999999995,7.578125,null
4.171874999999995,7.609374999999943,null
4.171874999999995,7.640625000000057,null
4.171874999999995,7.671875,null
4.171874999999995,7.703125,null
4.171874999999995,7.734375000000057,null
4.171874999999995,7.765625,null
4.171874999999995,7.796875,null
4.171874999999995,7.828124999999943,97.31999969482422
4.171874999999995,7.859375000000057,97.65999603271484
4.171874999999995,7.890625,98.07999420166016
4.171874999999995,7.921874999999943,null
4.171874999999995,7.953125000000057,null
4.140624999999994,7.140625,null
4.140624999999994,7.171875,null
4.140624999999994,7.203125000000057,null
4.140624999999995,7.234375000000057,null
4.140624999999994,7.265625,null
4.140624999999994,7.296875,null
4.140624999999994,7.328125,null
4.140624999999994,7.359374999999943,null
4.140624999999994,7.390625,99.07999420166016
4.140624999999994,7.421874999999943,98.13999938964844
4.140624999999994,7.453125,98.23999786376953
4.140624999999994,7.484374999999943,98.23999786376953
4.140624999999994,7.515625000000057,null
4.140624999999994,7.546875,null
4.140624999999994,7.578125,null
4.140624999999994,7.609374999999943,null
4.140624999999994,7.640624999999943,null
4.140624999999994,7.671875,null
4.140624999999995,7.703125,null
